County ID,County Name,Precinct Code,Precinct Name,School District Code,School District Name,Number of Registered Voters,,,,,,,,,
68,Roseau,145,REINE TOWNSHIP,447,GRYGLA,4,,,,,,,,,
68,Roseau,145,REINE TOWNSHIP,682,ROSEAU,57,,,,,,,,,
68,Roseau,150,ROOSEVELT,690,WARROAD,94,,,,,,,,,
68,Roseau,155,ROSEAU,682,ROSEAU,1561,,,,,,,,,
68,Roseau,160,ROSS TOWNSHIP,676,BADGER,48,,,,,,,,,
68,Roseau,160,ROSS TOWNSHIP,682,ROSEAU,194,,,,,,,,,
68,Roseau,165,SKAGEN TOWNSHIP,2683,GREENBUSH-MIDDLE RIVER,32,,,,,,,,,
68,Roseau,165,SKAGEN TOWNSHIP,676,BADGER,91,,,,,,,,,
68,Roseau,170,SOLER TOWNSHIP,2683,GREENBUSH-MIDDLE RIVER,70,,,,,,,,,
68,Roseau,175,SPRUCE TOWNSHIP,682,ROSEAU,379,,,,,,,,,
68,Roseau,176,AMERICA/BELTRAMI ISLAND FOREST UNORG,690,WARROAD,33,,,,,,,,,
68,Roseau,180,STAFFORD TOWNSHIP,682,ROSEAU,193,,,,,,,,,
68,Roseau,185,STOKES TOWNSHIP,676,BADGER,137,,,,,,,,,
68,Roseau,185,STOKES TOWNSHIP,682,ROSEAU,1,,,,,,,,,
68,Roseau,190,STRATHCONA,2683,GREENBUSH-MIDDLE RIVER,19,,,,,,,,,
68,Roseau,195,WARROAD,690,WARROAD,937,,,,,,,,,
69,St. Louis,5,ALANGO TWP.,2142,ST. LOUIS COUNTY,167,,,,,,,,,
69,St. Louis,10,ALBORN TWP.,2142,ST. LOUIS COUNTY,316,,,,,,,,,
69,St. Louis,15,ALDEN TWP.,381,LAKE SUPERIOR,137,,,,,,,,,
69,St. Louis,20,ANGORA TWP.,2142,ST. LOUIS COUNTY,168,,,,,,,,,
69,St. Louis,25,ARROWHEAD TWP.,2142,ST. LOUIS COUNTY,113,,,,,,,,,
69,St. Louis,25,ARROWHEAD TWP.,698,FLOODWOOD,27,,,,,,,,,
69,St. Louis,30,AULT TWP.,381,LAKE SUPERIOR,99,,,,,,,,,
69,St. Louis,31,UNORG. PRCT. 3,2711,MESABI EAST,67,,,,,,,,,
69,St. Louis,35,BABBITT,2142,ST. LOUIS COUNTY,1008,,,,,,,,,
69,St. Louis,40,BALKAN TWP.,695,CHISHOLM,587,,,,,,,,,
69,St. Louis,45,BASSETT TWP.,2142,ST. LOUIS COUNTY,5,,,,,,,,,
69,St. Louis,45,BASSETT TWP.,381,LAKE SUPERIOR,25,,,,,,,,,
69,St. Louis,50,BEATTY TWP.,2142,ST. LOUIS COUNTY,354,,,,,,,,,
69,St. Louis,55,BIWABIK,2711,MESABI EAST,637,,,,,,,,,
69,St. Louis,60,BIWABIK TWP.,2711,MESABI EAST,336,,,,,,,,,
69,St. Louis,60,BIWABIK TWP.,2909,ROCK RIDGE,298,,,,,,,,,
69,St. Louis,65,BREITUNG TWP.,2142,ST. LOUIS COUNTY,410,,,,,,,,,
69,St. Louis,66,UNORG. PRCT. 22,2142,ST. LOUIS COUNTY,5,,,,,,,,,
69,St. Louis,70,BREVATOR TWP.,2142,ST. LOUIS COUNTY,265,,,,,,,,,
69,St. Louis,70,BREVATOR TWP.,94,CLOQUET,473,,,,,,,,,
69,St. Louis,75,BROOKSTON,2142,ST. LOUIS COUNTY,53,,,,,,,,,
69,St. Louis,80,BUHL,712,MOUNTAIN IRON-BUHL,607,,,,,,,,,
69,St. Louis,85,CANOSIA TWP.,700,HERMANTOWN,488,,,,,,,,,
69,St. Louis,85,CANOSIA TWP.,704,PROCTOR,1169,,,,,,,,,
69,St. Louis,90,CEDAR VALLEY TWP.,698,FLOODWOOD,76,,,,,,,,,
69,St. Louis,90,CEDAR VALLEY TWP.,701,HIBBING,64,,,,,,,,,
69,St. Louis,95,CHERRY TWP.,2142,ST. LOUIS COUNTY,543,,,,,,,,,
69,St. Louis,95,CHERRY TWP.,701,HIBBING,27,,,,,,,,,
69,St. Louis,100,CHISHOLM,695,CHISHOLM,2782,,,,,,,,,
69,St. Louis,115,CLINTON TWP.,2142,ST. LOUIS COUNTY,477,,,,,,,,,
69,St. Louis,115,CLINTON TWP.,2909,ROCK RIDGE,183,,,,,,,,,
69,St. Louis,120,COLVIN TWP.,2711,MESABI EAST,209,,,,,,,,,
69,St. Louis,125,COOK,2142,ST. LOUIS COUNTY,342,,,,,,,,,
69,St. Louis,130,COTTON TWP.,2142,ST. LOUIS COUNTY,366,,,,,,,,,
69,St. Louis,133,CRANE LAKE TWP.,2142,ST. LOUIS COUNTY,105,,,,,,,,,
69,St. Louis,135,CULVER TWP.,2142,ST. LOUIS COUNTY,163,,,,,,,,,
69,St. Louis,140,DULUTH P-1,709,DULUTH,1563,,,,,,,,,
69,St. Louis,145,DULUTH P-2,709,DULUTH,1513,,,,,,,,,
69,St. Louis,150,DULUTH P-3,709,DULUTH,1937,,,,,,,,,
69,St. Louis,155,DULUTH P-4,709,DULUTH,1744,,,,,,,,,
69,St. Louis,160,DULUTH P-5,709,DULUTH,1595,,,,,,,,,
69,St. Louis,165,DULUTH P-6,709,DULUTH,2773,,,,,,,,,
69,St. Louis,170,DULUTH P-7,709,DULUTH,1780,,,,,,,,,
69,St. Louis,175,DULUTH P-8,709,DULUTH,1968,,,,,,,,,
69,St. Louis,180,DULUTH P-9,709,DULUTH,1197,,,,,,,,,
69,St. Louis,190,DULUTH P-10,709,DULUTH,751,,,,,,,,,
69,St. Louis,195,DULUTH P-11,709,DULUTH,2792,,,,,,,,,
69,St. Louis,200,DULUTH P-12,709,DULUTH,1551,,,,,,,,,
69,St. Louis,205,DULUTH P-13,709,DULUTH,1917,,,,,,,,,
69,St. Louis,210,DULUTH P-14,709,DULUTH,1914,,,,,,,,,
69,St. Louis,215,DULUTH P-15,709,DULUTH,1861,,,,,,,,,
69,St. Louis,220,DULUTH P-16,709,DULUTH,2434,,,,,,,,,
69,St. Louis,230,DULUTH P-17,709,DULUTH,1512,,,,,,,,,
69,St. Louis,240,DULUTH P-18,709,DULUTH,900,,,,,,,,,
69,St. Louis,245,DULUTH P-19,709,DULUTH,1204,,,,,,,,,
69,St. Louis,250,DULUTH P-20,709,DULUTH,893,,,,,,,,,
69,St. Louis,255,DULUTH P-21,709,DULUTH,1298,,,,,,,,,
69,St. Louis,260,DULUTH P-22,709,DULUTH,1813,,,,,,,,,
69,St. Louis,265,DULUTH P-23,709,DULUTH,1632,,,,,,,,,
69,St. Louis,270,DULUTH P-24,709,DULUTH,1778,,,,,,,,,
69,St. Louis,275,DULUTH P-25,709,DULUTH,1687,,,,,,,,,
69,St. Louis,280,DULUTH P-26,709,DULUTH,1629,,,,,,,,,
69,St. Louis,285,DULUTH P-27,709,DULUTH,1321,,,,,,,,,
69,St. Louis,290,DULUTH P-28,709,DULUTH,909,,,,,,,,,
69,St. Louis,295,DULUTH P-29,709,DULUTH,1776,,,,,,,,,
69,St. Louis,300,DULUTH P-30,709,DULUTH,1683,,,,,,,,,
69,St. Louis,305,DULUTH P-31,704,PROCTOR,1260,,,,,,,,,
69,St. Louis,315,DULUTH P-32,709,DULUTH,2103,,,,,,,,,
69,St. Louis,320,DULUTH P-33,709,DULUTH,1143,,,,,,,,,
69,St. Louis,325,DULUTH P-34,709,DULUTH,1863,,,,,,,,,
69,St. Louis,435,DULUTH TWP.,381,LAKE SUPERIOR,1501,,,,,,,,,
69,St. Louis,437,EAGLE'S NEST TWP.,2142,ST. LOUIS COUNTY,208,,,,,,,,,
69,St. Louis,440,ELLSBURG TWP.,2142,ST. LOUIS COUNTY,164,,,,,,,,,
69,St. Louis,445,ELMER TWP.,2142,ST. LOUIS COUNTY,93,,,,,,,,,
69,St. Louis,450,ELY,696,ELY,2271,,,,,,,,,
69,St. Louis,470,EMBARRASS TWP.,2142,ST. LOUIS COUNTY,426,,,,,,,,,
69,St. Louis,475,EVELETH P-1,2909,ROCK RIDGE,1757,,,,,,,,,
69,St. Louis,480,EVELETH P-2,2909,ROCK RIDGE,352,,,,,,,,,
69,St. Louis,505,FAIRBANKS TWP.,381,LAKE SUPERIOR,62,,,,,,,,,
69,St. Louis,510,FAYAL TWP.,2909,ROCK RIDGE,1479,,,,,,,,,
69,St. Louis,515,FIELD TWP.,2142,ST. LOUIS COUNTY,259,,,,,,,,,
69,St. Louis,520,FINE LAKES TWP.,698,FLOODWOOD,99,,,,,,,,,
69,St. Louis,525,FLOODWOOD P-1,698,FLOODWOOD,301,,,,,,,,,
69,St. Louis,530,FLOODWOOD TWP. P-2,698,FLOODWOOD,176,,,,,,,,,
69,St. Louis,540,FREDENBERG TWP.,700,HERMANTOWN,1128,,,,,,,,,
69,St. Louis,545,FRENCH TWP.,701,HIBBING,461,,,,,,,,,
69,St. Louis,550,GILBERT,2909,ROCK RIDGE,1140,,,,,,,,,
69,St. Louis,565,GNESEN TWP.,709,DULUTH,1319,,,,,,,,,
69,St. Louis,570,GRAND LAKE TWP.,704,PROCTOR,1930,,,,,,,,,
69,St. Louis,575,GREAT SCOTT TWP. P-1,712,MOUNTAIN IRON-BUHL,280,,,,,,,,,
69,St. Louis,580,KINNEY/GREAT SCOTT TWP P-2,712,MOUNTAIN IRON-BUHL,76,,,,,,,,,
69,St. Louis,585,GREENWOOD TWP.,2142,ST. LOUIS COUNTY,781,,,,,,,,,
69,St. Louis,590,HALDEN TWP.,698,FLOODWOOD,90,,,,,,,,,
69,St. Louis,591,UNORG. PRCT. 1,698,FLOODWOOD,52,,,,,,,,,
69,St. Louis,595,HERMANTOWN P-1,700,HERMANTOWN,2212,,,,,,,,,
69,St. Louis,600,HERMANTOWN P-2,700,HERMANTOWN,1723,,,,,,,,,
69,St. Louis,600,HERMANTOWN P-2,704,PROCTOR,8,,,,,,,,,
69,St. Louis,605,HERMANTOWN P-3,700,HERMANTOWN,2298,,,,,,,,,
69,St. Louis,605,HERMANTOWN P-3,704,PROCTOR,27,,,,,,,,,
69,St. Louis,615,HIBBING W-1 P-A,701,HIBBING,2486,,,,,,,,,
69,St. Louis,620,HIBBING W-2 P-A,701,HIBBING,1795,,,,,,,,,
69,St. Louis,625,HIBBING W-2 P-B,701,HIBBING,386,,,,,,,,,
69,St. Louis,630,HIBBING W-3 P-A,701,HIBBING,1628,,,,,,,,,
69,St. Louis,635,HIBBING W-3 P-B,701,HIBBING,880,,,,,,,,,
69,St. Louis,640,HIBBING W-4 P-A,701,HIBBING,1792,,,,,,,,,
69,St. Louis,645,HIBBING W-4 P-B,701,HIBBING,807,,,,,,,,,
69,St. Louis,735,HOYT LAKES,2711,MESABI EAST,1336,,,,,,,,,
69,St. Louis,750,INDUSTRIAL TWP.,2142,ST. LOUIS COUNTY,529,,,,,,,,,
69,St. Louis,755,IRON JUNCTION,2909,ROCK RIDGE,75,,,,,,,,,
69,St. Louis,760,KELSEY TWP.,2142,ST. LOUIS COUNTY,102,,,,,,,,,
69,St. Louis,765,KUGLER TWP.,2142,ST. LOUIS COUNTY,120,,,,,,,,,
69,St. Louis,770,LAKEWOOD TWP.,709,DULUTH,1636,,,,,,,,,
69,St. Louis,775,LAVELL TWP.,2142,ST. LOUIS COUNTY,181,,,,,,,,,
69,St. Louis,775,LAVELL TWP.,701,HIBBING,20,,,,,,,,,
69,St. Louis,780,LEIDING TWP.,2142,ST. LOUIS COUNTY,259,,,,,,,,,
69,St. Louis,785,LEONIDAS,2909,ROCK RIDGE,35,,,,,,,,,
69,St. Louis,790,LINDEN GROVE TWP.,2142,ST. LOUIS COUNTY,79,,,,,,,,,
69,St. Louis,795,MCDAVITT TWP.,2142,ST. LOUIS COUNTY,307,,,,,,,,,
69,St. Louis,797,MCKINLEY,2909,ROCK RIDGE,69,,,,,,,,,
69,St. Louis,799,MEADOWLANDS,2142,ST. LOUIS COUNTY,67,,,,,,,,,
69,St. Louis,800,MEADOWLANDS TWP,2142,ST. LOUIS COUNTY,201,,,,,,,,,
69,St. Louis,805,MIDWAY TWP.,704,PROCTOR,1054,,,,,,,,,
69,St. Louis,810,MORCOM TWP.,2142,ST. LOUIS COUNTY,66,,,,,,,,,
69,St. Louis,815,MORSE TWP.,696,ELY,1015,,,,,,,,,
69,St. Louis,820,MOUNTAIN IRON P-1,712,MOUNTAIN IRON-BUHL,985,,,,,,,,,
69,St. Louis,821,UNORG. PRCT. 24,2142,ST. LOUIS COUNTY,5,,,,,,,,,
69,St. Louis,821,UNORG. PRCT. 24,696,ELY,56,,,,,,,,,
69,St. Louis,825,MOUNTAIN IRON P-2,2909,ROCK RIDGE,9,,,,,,,,,
69,St. Louis,825,MOUNTAIN IRON P-2,712,MOUNTAIN IRON-BUHL,929,,,,,,,,,
69,St. Louis,840,NESS TWP.,2142,ST. LOUIS COUNTY,50,,,,,,,,,
69,St. Louis,845,NEW INDEPENDENCE TWP,2142,ST. LOUIS COUNTY,228,,,,,,,,,
69,St. Louis,850,NORMANNA TWP.,709,DULUTH,550,,,,,,,,,
69,St. Louis,852,NORTH STAR TWP.,709,DULUTH,179,,,,,,,,,
69,St. Louis,855,NORTHLAND TWP.,2142,ST. LOUIS COUNTY,122,,,,,,,,,
69,St. Louis,857,UNORG. PRCT. 2,2142,ST. LOUIS COUNTY,299,,,,,,,,,
69,St. Louis,857,UNORG. PRCT. 2,709,DULUTH,2,,,,,,,,,
69,St. Louis,860,ORR,2142,ST. LOUIS COUNTY,158,,,,,,,,,
69,St. Louis,865,OWENS TWP.,2142,ST. LOUIS COUNTY,165,,,,,,,,,
69,St. Louis,875,PEQUAYWAN TWP,381,LAKE SUPERIOR,140,,,,,,,,,
69,St. Louis,880,PIKE TWP.,2142,ST. LOUIS COUNTY,4,,,,,,,,,
69,St. Louis,880,PIKE TWP.,2909,ROCK RIDGE,290,,,,,,,,,
69,St. Louis,881,UNORG. PRCT. 18,2909,ROCK RIDGE,69,,,,,,,,,
69,St. Louis,885,PORTAGE TWP.,2142,ST. LOUIS COUNTY,117,,,,,,,,,
69,St. Louis,890,PRAIRIE LAKE TWP,698,FLOODWOOD,37,,,,,,,,,
69,St. Louis,895,PROCTOR,704,PROCTOR,2119,,,,,,,,,
69,St. Louis,910,RICE LAKE,700,HERMANTOWN,36,,,,,,,,,
69,St. Louis,910,RICE LAKE,709,DULUTH,2795,,,,,,,,,
69,St. Louis,915,SANDY TWP.,2909,ROCK RIDGE,265,,,,,,,,,
69,St. Louis,920,SOLWAY TWP.,704,PROCTOR,1410,,,,,,,,,
69,St. Louis,925,STONEY BROOK TWP.,2142,ST. LOUIS COUNTY,203,,,,,,,,,
69,St. Louis,930,STURGEON TWP.,2142,ST. LOUIS COUNTY,111,,,,,,,,,
69,St. Louis,935,TOIVOLA TWP.,2142,ST. LOUIS COUNTY,139,,,,,,,,,
69,St. Louis,940,TOWER P-1,2142,ST. LOUIS COUNTY,281,,,,,,,,,
69,St. Louis,945,UNORG. PRCT. 4,701,HIBBING,206,,,,,,,,,
69,St. Louis,950,UNORG. PRCT. 5,2142,ST. LOUIS COUNTY,223,,,,,,,,,
69,St. Louis,960,UNORG. PRCT. 14,2711,MESABI EAST,392,,,,,,,,,
69,St. Louis,960,UNORG. PRCT. 14,2909,ROCK RIDGE,147,,,,,,,,,
69,St. Louis,962,UNORG. PRCT. 6,2711,MESABI EAST,2,,,,,,,,,
69,St. Louis,965,UNORG. PRCT. 7,701,HIBBING,174,,,,,,,,,
69,St. Louis,970,UNORG. PRCT. 15,2142,ST. LOUIS COUNTY,25,,,,,,,,,
69,St. Louis,970,UNORG. PRCT. 15,2909,ROCK RIDGE,673,,,,,,,,,
69,St. Louis,971,UNORG. PRCT. 16,712,MOUNTAIN IRON-BUHL,113,,,,,,,,,
69,St. Louis,973,UNORG. PRCT. 8,2142,ST. LOUIS COUNTY,36,,,,,,,,,
69,St. Louis,975,UNORG. PRCT. 9,2142,ST. LOUIS COUNTY,229,,,,,,,,,
69,St. Louis,975,UNORG. PRCT. 9,696,ELY,107,,,,,,,,,
69,St. Louis,976,UNORG. PRCT. 20,2142,ST. LOUIS COUNTY,7,,,,,,,,,
69,St. Louis,979,UNORG. PRCT. 10,2142,ST. LOUIS COUNTY,2,,,,,,,,,
69,St. Louis,990,UNORG. PRCT. 12,2142,ST. LOUIS COUNTY,12,,,,,,,,,
69,St. Louis,999,UNORG. PRCT. 11,2142,ST. LOUIS COUNTY,72,,,,,,,,,
69,St. Louis,1000,UNORG. PRCT. 13,2142,ST. LOUIS COUNTY,166,,,,,,,,,
69,St. Louis,1001,UNORG. PRCT. 19,707,NETT LAKE,118,,,,,,,,,
69,St. Louis,1002,UNORG. PRCT. 21,2142,ST. LOUIS COUNTY,116,,,,,,,,,
69,St. Louis,1005,UNORG. PRCT. 23,709,DULUTH,43,,,,,,,,,
69,St. Louis,1011,CAMP 5 TWP.,2142,ST. LOUIS COUNTY,25,,,,,,,,,
69,St. Louis,1030,VAN BUREN TWP.,698,FLOODWOOD,110,,,,,,,,,
69,St. Louis,1035,VERMILION LAKE TWP.,2142,ST. LOUIS COUNTY,213,,,,,,,,,
69,St. Louis,1040,VIRGINIA P-1,2909,ROCK RIDGE,1123,,,,,,,,,
69,St. Louis,1045,VIRGINIA P-2,2909,ROCK RIDGE,961,,,,,,,,,
69,St. Louis,1050,VIRGINIA P-3,2909,ROCK RIDGE,822,,,,,,,,,
69,St. Louis,1055,VIRGINIA P-4,2909,ROCK RIDGE,902,,,,,,,,,
69,St. Louis,1060,VIRGINIA P-5,2909,ROCK RIDGE,12,,,,,,,,,
69,St. Louis,1060,VIRGINIA P-5,2909,ROCK RIDGE,1071,,,,,,,,,
69,St. Louis,1060,VIRGINIA P-5,712,MOUNTAIN IRON-BUHL,34,,,,,,,,,
69,St. Louis,1125,WAASA TWP.,2142,ST. LOUIS COUNTY,167,,,,,,,,,
69,St. Louis,1130,AURORA P-1,2711,MESABI EAST,1116,,,,,,,,,
69,St. Louis,1135,WHITE TWP. P-2,2711,MESABI EAST,529,,,,,,,,,
69,St. Louis,1136,WHITE TWP. P-3,2711,MESABI EAST,497,,,,,,,,,
69,St. Louis,1140,WILLOW VALLEY TWP.,2142,ST. LOUIS COUNTY,80,,,,,,,,,
69,St. Louis,1145,WINTON,696,ELY,117,,,,,,,,,
69,St. Louis,1150,WUORI TWP.,2909,ROCK RIDGE,405,,,,,,,,,
69,St. Louis,1155,UNORG. PRCT. 17,2142,ST. LOUIS COUNTY,172,,,,,,,,,
69,St. Louis,1160,KABETOGAMA TWP,2142,ST. LOUIS COUNTY,112,,,,,,,,,
70,Scott,5,BELLE PLAINE,716,BELLE PLAINE,4516,,,,,,,,,
70,Scott,10,BELLE PLAINE TWP.,716,BELLE PLAINE,506,,,,,,,,,
70,Scott,10,BELLE PLAINE TWP.,717,JORDAN,31,,,,,,,,,
70,Scott,10,BELLE PLAINE TWP.,721,NEW PRAGUE AREA,134,,,,,,,,,
70,Scott,15,BLAKELEY TWP.,2397,LE SUEUR-HENDERSON,23,,,,,,,,,
70,Scott,15,BLAKELEY TWP.,716,BELLE PLAINE,298,,,,,,,,,
70,Scott,20,CEDAR LAKE TWP.,717,JORDAN,184,,,,,,,,,
70,Scott,20,CEDAR LAKE TWP.,719,PRIOR LAKE,8,,,,,,,,,
70,Scott,20,CEDAR LAKE TWP.,721,NEW PRAGUE AREA,2070,,,,,,,,,
70,Scott,25,CREDIT RIVER TWP.,194,LAKEVILLE,2285,,,,,,,,,
70,Scott,25,CREDIT RIVER TWP.,719,PRIOR LAKE,1700,,,,,,,,,
70,Scott,37,ELKO NEW MARKET,194,LAKEVILLE,1557,,,,,,,,,
70,Scott,37,ELKO NEW MARKET,721,NEW PRAGUE AREA,1407,,,,,,,,,
70,Scott,40,HELENA TWP.,717,JORDAN,172,,,,,,,,,
70,Scott,40,HELENA TWP.,721,NEW PRAGUE AREA,1124,,,,,,,,,
70,Scott,45,JACKSON TWP.,720,SHAKOPEE,745,,,,,,,,,
70,Scott,50,JORDAN P-1,717,JORDAN,2532,,,,,,,,,
70,Scott,55,JORDAN P-2,717,JORDAN,1338,,,,,,,,,
70,Scott,60,LOUISVILLE TWP.,717,JORDAN,44,,,,,,,,,
70,Scott,60,LOUISVILLE TWP.,720,SHAKOPEE,866,,,,,,,,,
70,Scott,70,NEW MARKET TWP.,194,LAKEVILLE,2106,,,,,,,,,
70,Scott,70,NEW MARKET TWP.,721,NEW PRAGUE AREA,660,,,,,,,,,
70,Scott,75,NEW PRAGUE P-2,721,NEW PRAGUE AREA,2975,,,,,,,,,
70,Scott,80,PRIOR LAKE P-1,719,PRIOR LAKE,1788,,,,,,,,,
70,Scott,84,PRIOR LAKE P-2,719,PRIOR LAKE,1787,,,,,,,,,
70,Scott,90,PRIOR LAKE P-3,719,PRIOR LAKE,2886,,,,,,,,,
70,Scott,91,PRIOR LAKE P-4,719,PRIOR LAKE,2952,,,,,,,,,
70,Scott,92,PRIOR LAKE P-5,719,PRIOR LAKE,2947,,,,,,,,,
70,Scott,93,PRIOR LAKE P-6A,719,PRIOR LAKE,1870,,,,,,,,,
70,Scott,94,PRIOR LAKE P-6B,719,PRIOR LAKE,1632,,,,,,,,,
70,Scott,97,PRIOR LAKE P-7,719,PRIOR LAKE,1991,,,,,,,,,
70,Scott,97,PRIOR LAKE P-7,720,SHAKOPEE,881,,,,,,,,,
70,Scott,99,ST. LAWRENCE TWP.,716,BELLE PLAINE,39,,,,,,,,,
70,Scott,99,ST. LAWRENCE TWP.,717,JORDAN,316,,,,,,,,,
70,Scott,100,SAND CREEK TWP.,717,JORDAN,951,,,,,,,,,
70,Scott,100,SAND CREEK TWP.,719,PRIOR LAKE,14,,,,,,,,,
70,Scott,100,SAND CREEK TWP.,720,SHAKOPEE,106,,,,,,,,,
70,Scott,105,SAVAGE P-1,191,BURNSVILLE,2245,,,,,,,,,
70,Scott,110,SAVAGE P-2,191,BURNSVILLE,2186,,,,,,,,,
70,Scott,111,SAVAGE P-3,191,BURNSVILLE,1609,,,,,,,,,
70,Scott,111,SAVAGE P-3,719,PRIOR LAKE,920,,,,,,,,,
70,Scott,112,SAVAGE P-4,191,BURNSVILLE,2812,,,,,,,,,
70,Scott,113,SAVAGE P-5,719,PRIOR LAKE,1531,,,,,,,,,
70,Scott,113,SAVAGE P-5,720,SHAKOPEE,1246,,,,,,,,,
70,Scott,114,SAVAGE P-6,719,PRIOR LAKE,2184,,,,,,,,,
70,Scott,116,SAVAGE P-7,191,BURNSVILLE,701,,,,,,,,,
70,Scott,116,SAVAGE P-7,719,PRIOR LAKE,1628,,,,,,,,,
70,Scott,117,SAVAGE P-8,191,BURNSVILLE,238,,,,,,,,,
70,Scott,117,SAVAGE P-8,719,PRIOR LAKE,1046,,,,,,,,,
70,Scott,118,SAVAGE P-9,719,PRIOR LAKE,2553,,,,,,,,,
70,Scott,119,SHAKOPEE P-1,720,SHAKOPEE,2297,,,,,,,,,
70,Scott,120,SHAKOPEE P-2,720,SHAKOPEE,1978,,,,,,,,,
70,Scott,125,SHAKOPEE P-3,720,SHAKOPEE,1686,,,,,,,,,
70,Scott,130,SHAKOPEE P-4,191,BURNSVILLE,1,,,,,,,,,
70,Scott,130,SHAKOPEE P-4,720,SHAKOPEE,2719,,,,,,,,,
70,Scott,135,SHAKOPEE P-5,720,SHAKOPEE,1454,,,,,,,,,
70,Scott,136,SHAKOPEE P-6,720,SHAKOPEE,3004,,,,,,,,,
70,Scott,137,SHAKOPEE P-7,720,SHAKOPEE,1374,,,,,,,,,
70,Scott,138,SHAKOPEE P-8,720,SHAKOPEE,1752,,,,,,,,,
70,Scott,145,SHAKOPEE P-9,720,SHAKOPEE,1542,,,,,,,,,
70,Scott,150,SHAKOPEE P-10,720,SHAKOPEE,2897,,,,,,,,,
70,Scott,153,SHAKOPEE P-11,720,SHAKOPEE,1656,,,,,,,,,
70,Scott,156,SHAKOPEE P-12A,191,BURNSVILLE,142,,,,,,,,,
70,Scott,156,SHAKOPEE P-12A,720,SHAKOPEE,2061,,,,,,,,,
70,Scott,157,SHAKOPEE P-12B,720,SHAKOPEE,81,,,,,,,,,
70,Scott,158,SHAKOPEE P-13,720,SHAKOPEE,183,,,,,,,,,
70,Scott,160,SPRING LAKE TWP,194,LAKEVILLE,12,,,,,,,,,
70,Scott,160,SPRING LAKE TWP,717,JORDAN,842,,,,,,,,,
70,Scott,160,SPRING LAKE TWP,719,PRIOR LAKE,1820,,,,,,,,,
71,Sherburne,5,BALDWIN TWP P2,477,PRINCETON,2343,,,,,,,,,
71,Sherburne,5,BALDWIN TWP P2,728,ISD 728,10,,,,,,,,,
71,Sherburne,10,BECKER CITY,726,BECKER,2909,,,,,,,,,
71,Sherburne,15,BECKER TWP,726,BECKER,2733,,,,,,,,,
71,Sherburne,15,BECKER TWP,727,BIG LAKE,460,,,,,,,,,
71,Sherburne,15,BECKER TWP,742,ST CLOUD AREA,11,,,,,,,,,
71,Sherburne,15,BECKER TWP,882,MONTICELLO,476,,,,,,,,,
71,Sherburne,20,BIG LAKE CITY P-01,727,BIG LAKE,1757,,,,,,,,,
71,Sherburne,22,BIG LAKE CITY P-02,727,BIG LAKE,1835,,,,,,,,,
71,Sherburne,24,BIG LAKE CITY P-03,727,BIG LAKE,3204,,,,,,,,,
71,Sherburne,24,BIG LAKE CITY P-03,882,MONTICELLO,88,,,,,,,,,
71,Sherburne,25,BIG LAKE TWP P1,728,ISD 728,1723,,,,,,,,,
71,Sherburne,30,BLUE HILL TWP,477,PRINCETON,1633,,,,,,,,,
71,Sherburne,35,CLEAR LAKE CITY,742,ST CLOUD AREA,358,,,,,,,,,
71,Sherburne,40,CLEAR LAKE TWP,726,BECKER,377,,,,,,,,,
71,Sherburne,40,CLEAR LAKE TWP,742,ST CLOUD AREA,894,,,,,,,,,
71,Sherburne,45,ELK RIVER W1 P1A,728,ISD 728,1897,,,,,,,,,
71,Sherburne,50,ELK RIVER W2 P2A,728,ISD 728,2014,,,,,,,,,
71,Sherburne,55,ELK RIVER W3 P3A,728,ISD 728,1449,,,,,,,,,
71,Sherburne,60,ELK RIVER W4 P4A,728,ISD 728,2056,,,,,,,,,
71,Sherburne,65,HAVEN TWP,742,ST CLOUD AREA,1391,,,,,,,,,
71,Sherburne,70,LIVONIA TWP P1,728,ISD 728,1600,,,,,,,,,
71,Sherburne,75,ORROCK TWP,727,BIG LAKE,2051,,,,,,,,,
71,Sherburne,75,ORROCK TWP,728,ISD 728,459,,,,,,,,,
71,Sherburne,80,PALMER TWP,51,FOLEY,128,,,,,,,,,
71,Sherburne,80,PALMER TWP,726,BECKER,865,,,,,,,,,
71,Sherburne,80,PALMER TWP,742,ST CLOUD AREA,843,,,,,,,,,
71,Sherburne,85,PRINCETON CITY P2,477,PRINCETON,57,,,,,,,,,
71,Sherburne,90,ST CLOUD W2 P5,742,ST CLOUD AREA,853,,,,,,,,,
71,Sherburne,95,ST CLOUD W2 P6,742,ST CLOUD AREA,928,,,,,,,,,
71,Sherburne,100,ST CLOUD W2 P7,742,ST CLOUD AREA,1671,,,,,,,,,
71,Sherburne,105,SANTIAGO TWP,477,PRINCETON,151,,,,,,,,,
71,Sherburne,105,SANTIAGO TWP,51,FOLEY,36,,,,,,,,,
71,Sherburne,105,SANTIAGO TWP,726,BECKER,1053,,,,,,,,,
71,Sherburne,110,ZIMMERMAN P-1,728,ISD 728,1714,,,,,,,,,
71,Sherburne,111,ZIMMERMAN P-2,728,ISD 728,1979,,,,,,,,,
71,Sherburne,120,BIG LAKE TWP P2,727,BIG LAKE,1665,,,,,,,,,
71,Sherburne,121,BIG LAKE TWP P3,726,BECKER,3,,,,,,,,,
71,Sherburne,121,BIG LAKE TWP P3,727,BIG LAKE,309,,,,,,,,,
